600,1200,1800,2400,3000,3600
11.625,23.0,33.875,45.3125,56.5,67.875
11.625,22.75,34.125,45.125,56.5625,67.75
11.4375,22.75,34.0625,45.375,56.5625,67.8125
11.3125,22.5625,34.0,45.25,56.4375,67.6875
11.375,22.75,33.8125,45.0625,56.625,67.8125
11.375,22.5625,34.0625,45.1875,56.5625,67.8125
