wheel_dia,601.0833333333334,1201.1666666666667,1801.75,2401.3333333333335,3001.4166666666665,3601.5
0.06,5.59469320776757,12.190701912763306,18.911052869144967,25.695219322754795,31.978728027750513,38.69973673274629
0.05999,5.582302425566279,12.16594096244452,18.873911443666778,25.645718036200996,31.91685657307923,38.625495109957484
0.05998,5.569911643364984,12.14118001212572,18.83677001818858,25.596216749647212,31.85498511840793,38.55125348716868
0.05997,5.557520861163692,12.116419061806937,18.7996285927104,25.54671546309342,31.793113663736662,38.47701186437992
0.05996,5.5451300789623925,12.091658111488133,18.7624871672322,25.497214176539615,31.73124220906535,38.4027702415911
0.05995,5.532739296761106,12.066897161169354,18.725345741754026,25.44771288998585,31.669370754394087,38.328528618802366
0.05994,5.520348514559801,12.042136210850536,18.688204316275822,25.398211603432017,31.607499299722754,38.25428699601353
0.05993,5.507957732358511,12.017375260531743,18.65106289079762,25.348710316878233,31.54562784505145,38.180045373224715
0.05992,5.495566950157219,11.992614310212964,18.613921465319443,25.299209030324434,31.4837563903802,38.10580375043594
0.05991,5.483176167955918,11.967853359894157,18.576780039841232,25.249707743770642,31.421884935708867,38.031562127647135
0.0599,5.470785385754628,11.943092409575371,18.539638614363064,25.200206457216872,31.360013481037598,37.95732050485839
0.05989,5.458394603553328,11.918331459256574,18.50249718888486,25.150705170663066,31.298142026366293,37.883078882069555
0.05988,5.446003821352038,11.893570508937788,18.465355763406684,25.10120388410929,31.236270571695044,37.80883725928079
0.05987,5.433613039150741,11.868809558618985,18.428214337928466,25.051702597555455,31.17439911702374,37.734595636491974
0.05986,5.4212222569494415,11.844048608300184,18.391072912450277,25.002201311001663,31.11252766235242,37.660354013703156
0.05985,5.408831474748151,11.819287657981391,18.3539314869721,24.952700024447886,31.050656207681143,37.58611239091441
0.05984,5.396440692546848,11.794526707662587,18.316790061493897,24.90319873789408,30.98878475300984,37.511870768125576
0.05983,5.384049910345565,11.769765757343816,18.27964863601572,24.85369745134031,30.926913298338583,37.43762914533683
0.05982,5.3716591281442625,11.745004807025015,18.24250721053751,24.804196164786525,30.86504184366725,37.36338752254801
0.05981,5.359268345942981,11.720243856706233,18.205365785059342,24.754694878232748,30.803170388995987,37.28914589975925
0.0598,5.3468775637416766,11.69548290638743,18.16822435958113,24.705193591678928,30.741298934324682,37.214904276970444
0.05979,5.334486781540388,11.67072195606864,18.13108293410297,24.655692305125157,30.679427479653413,37.14066265418168
0.05978,5.322095999339092,11.645961005749843,18.093941508624752,24.606191018571344,30.617556024982093,37.06642103139285
0.05977,5.309705217137788,11.621200055431036,18.056800083146562,24.55668973201753,30.55568457031078,36.99217940860402
0.05976,5.297314434936505,11.596439105112257,18.01965865766838,24.50718844546376,30.493813115639533,36.917937785815255
0.05975,5.2849236527352,11.571678154793446,17.98251723219017,24.45768715890997,30.431941660968192,36.84369616302645
0.05974,5.272532870533917,11.546917204474664,17.945375806711994,24.408185872356178,30.37007020629693,36.76945454023773
0.05973,5.260142088332616,11.522156254155867,17.908234381233804,24.358684585802365,30.30819875162561,36.6952129174489
0.05972,5.247751306131324,11.49739530383708,17.87109295575562,24.309183299248616,30.246327296954362,36.62097129466012
0.05971,5.2353605239300265,11.47263435351828,17.83395153027741,24.25968201269479,30.184455842283057,36.546729671871304
0.0597,5.2229697417287415,11.447873403199498,17.796810104799242,24.210180726141047,30.122584387611766,36.47248804908256
0.05969,5.210578959527439,11.423112452880694,17.759668679321045,24.160679439587213,30.06071293294046,36.39824642629374
0.05968,5.19818817732614,11.398351502561887,17.722527253842834,24.111178153033407,29.99884147826915,36.324004803504906
0.05967,5.185797395124849,11.373590552243108,17.68538582836466,24.061676866479644,29.936970023597894,36.24976318071616
0.05966,5.17340661292355,11.348829601924308,17.648244402886455,24.01217557992581,29.87509856892656,36.17552155792734
0.05965,5.161015830722258,11.324068651605518,17.611102977408287,23.96267429337206,29.81322711425529,36.10127993513859
0.05964,5.148625048520964,11.299307701286711,17.573961551930076,23.913173006818226,29.751355659584,36.027038312349745
0.05963,5.136234266319674,11.27454675096794,17.536820126451907,23.863671720264485,29.68948420491273,35.952796689561026
0.05962,5.123843484118375,11.249785800649132,17.499678700973718,23.814170433710665,29.627612750241404,35.87855506677218
0.05961,5.111452701917083,11.225024850330353,17.462537275495528,23.76466914715688,29.56574129557015,35.80431344398343
0.0596,5.099061919715783,11.200263900011556,17.425395850017324,23.715167860603096,29.50386984089883,35.73007182119463
0.05959,5.086671137514495,11.17550294969276,17.388254424539163,23.665666574049297,29.441998386227574,35.655830198405866
0.05958,5.074280355313196,11.150741999373967,17.351112999060938,23.616165287495505,29.380126931556248,35.58158857561702
0.05957,5.061889573111914,11.12598104905518,17.31397157358277,23.566664000941742,29.318255476884993,35.50734695282827
0.05956,5.049498790910608,11.101220098736377,17.276830148104573,23.5171627143879,29.25638402221368,35.43310533003945
0.05955,5.037108008709307,11.076459148417573,17.23968872262636,23.46766142783411,29.19451256754234,35.35886370725062
